0.0,0.1803499460220337
20.0,0.15420888364315033
40.0,0.1417652815580368
60.0,0.1346241533756256
80.0,0.12988704442977905
100.0,0.12644986808300018
120.0,0.12379313260316849
140.0,0.1216547042131424
160.0,0.11987122148275375
180.0,0.11835762113332748
200.0,0.11705329269170761
220.0,0.11590021103620529
240.0,0.11488931626081467
260.0,0.11398181319236755
280.0,0.11315857619047165
300.0,0.11240583658218384
320.0,0.11171722412109375
340.0,0.11108548194169998
360.0,0.11049741506576538
380.0,0.10994700342416763
400.0,0.10943786054849625
420.0,0.10896232724189758
440.0,0.10851763933897018
460.0,0.10810019075870514
480.0,0.1077076718211174
500.0,0.10733901709318161
520.0,0.10699158161878586
540.0,0.10666356980800629
560.0,0.10635248571634293
580.0,0.10605710744857788
600.0,0.10577736794948578
620.0,0.1055087074637413
640.0,0.10525228828191757
660.0,0.10500765591859818
680.0,0.10477522015571594
700.0,0.1045500636100769
720.0,0.10433299094438553
740.0,0.10412362962961197
760.0,0.10392341762781143
780.0,0.10373060405254364
800.0,0.10354635119438171
820.0,0.10336929559707642
840.0,0.10319952666759491
860.0,0.10303544253110886
880.0,0.10287696868181229
900.0,0.1027236133813858
920.0,0.1025749072432518
940.0,0.10243058204650879
960.0,0.10229035466909409
980.0,0.10215422511100769
1000.0,0.10202103108167648
1020.0,0.10189216583967209
1040.0,0.1017683893442154
1060.0,0.10164815187454224
1080.0,0.10153120011091232
1100.0,0.10141677409410477
1120.0,0.1013040840625763
1140.0,0.10119497030973434
1160.0,0.10108806937932968
1180.0,0.10098464041948318
1200.0,0.100885309278965
1220.0,0.10078715533018112
1240.0,0.10069192945957184
1260.0,0.10059866309165955
1280.0,0.10050799697637558
1300.0,0.10041992366313934
1320.0,0.10033391416072845
1340.0,0.10024989396333694
1360.0,0.1001681312918663
1380.0,0.10008955001831055
1400.0,0.10001266002655029
1420.0,0.09993727505207062
1440.0,0.09986266493797302
1460.0,0.09978938102722168
1480.0,0.09971826523542404
1500.0,0.09964779764413834
1520.0,0.09958025068044662
1540.0,0.09951388835906982
1560.0,0.09944888949394226
1580.0,0.09938442707061768
1600.0,0.09931956231594086
1620.0,0.09925498813390732
1640.0,0.09919241070747375
1660.0,0.0991317480802536
1680.0,0.09907177835702896
1700.0,0.09901341050863266
1720.0,0.09895644336938858
1740.0,0.09890064597129822
1760.0,0.09884680807590485
1780.0,0.09879278391599655
1800.0,0.09873972088098526
1820.0,0.09868702292442322
1840.0,0.0986345037817955
1860.0,0.09858337044715881
1880.0,0.09853291511535645
1900.0,0.09848334640264511
1920.0,0.09843403100967407
1940.0,0.09838502109050751
1960.0,0.09833670407533646
1980.0,0.09828896075487137
2000.0,0.09824233502149582
